3.8606,3.8875,3.84772,3.94926,LINC00308
5.53905,6.10549,5.38035,5.95075,FAM223A///FAM223B
4.55477,4.57547,4.64679,4.88572,WFDC11
4.06626,4.09853,3.98376,4.0285,IFNL3///IFNL2
6.276,7.10384,7.25259,6.33719,JAK1
7.39223,7.64235,7.78749,7.76793,JAK1
5.86025,6.54444,6.65618,6.41018,CDC42SE2
6.07783,6.00994,6.06956,5.83603,CDC42SE2
8.26705,8.62451,8.32728,8.16412,ACACB
5.29177,5.03179,5.32226,5.22571,ACACB
7.40657,7.21184,7.12436,6.90823,RFWD2
7.9217,7.62875,8.03918,7.43456,STX6
6.58619,7.28228,5.2929,6.48429,ANLN
7.56804,7.5702,7.46379,7.3771,SPRR4
6.82514,7.27551,7.53862,8.21615,UPK3BL///POLR2J3///POLR2J2///POLR2J
4.88769,5.71834,5.73249,6.49632,UPK3BL///POLR2J3///LOC441259///POLR2J2///POLR2J
6.41619,6.33225,6.09464,5.96931,HSH2D
4.83759,5.31638,4.56335,5.11795,TRNT1
4.37324,4.34493,4.54255,4.27132,TMEM163
4.79185,4.74795,4.95981,4.80768,ARHGAP5
6.90277,6.94837,6.82084,7.33101,HERPUD2
4.04175,4.05251,3.6663,4.47107,JMJD6
5.44207,5.11846,4.99538,4.80493,SRCAP
5.20057,5.62917,5.59766,5.29699,MAP3K6
3.94543,4.17329,3.80826,3.81624,ARSG
4.72902,4.98972,4.64086,5.00002,ZNF101
5.3049,5.99176,5.27323,4.80755,ZNF101
4.1373,3.88086,3.83684,3.49041,PTPN11
6.09511,5.82771,5.97753,5.84694,KLHDC7B
5.93051,6.19707,5.75874,6.01996,ATAD3B///ATAD3A
4.49701,4.43705,4.41245,4.30968,ZNF626
4.86532,4.84505,4.62404,4.44179,PHC3
5.73874,5.97137,5.63358,5.5245,IL11RA
6.56059,6.5063,6.39626,6.12991,TNFRSF10A
4.72902,4.55796,4.65449,4.42754,RAD51L3-RFFL///RFFL
6.62641,6.46271,6.23246,6.15188,RAD51L3-RFFL///RFFL
6.66334,6.72886,6.7879,7.18217,HPS4
5.12736,4.81685,4.52276,5.1046,UHMK1
5.07377,5.06875,5.15162,5.03996,TXNDC2
3.71443,3.37681,3.56555,3.96502,NAV3
3.99622,3.92594,4.27812,3.85396,C5orf22
3.18934,2.98031,3.06681,3.04868,PCDHGB7
4.98594,4.85264,4.83132,4.5667,PCDHGB7
6.23342,5.89072,6.16823,6.28361,ERC1
5.34015,5.44576,5.4836,6.23809,FLCN
5.34234,4.92269,4.88294,4.74697,JMJD1C-AS1
3.55544,3.39684,3.18853,3.37846,LRRC7
5.06205,5.25813,5.21486,5.23224,SH2D3C
3.98976,4.05768,4.05615,3.81644,PPP1R3B
5.4372,5.40545,5.23527,5.45676,PPP1R3B
4.29669,4.19609,4.5187,3.91082,SLC9A7
5.26461,5.0695,5.0149,5.18699,IGSF3
3.58584,3.59686,3.42498,6.11531,RFX6
3.34404,3.35803,3.34582,3.25737,DIRC1
3.27388,3.15513,3.12631,3.11313,DNAJB7
6.11556,5.74961,5.77427,5.66205,UCN3
5.43751,5.58898,5.44227,5.36495,DIP2A
6.29829,5.95158,6.0888,6.60834,USP28
4.30237,4.42553,4.04041,4.74187,KNL1
4.43712,4.32696,3.98821,4.26567,KNL1
4.0064,4.14466,4.12529,4.1504,SENP8
4.73934,4.42991,4.42349,4.8238,GRHL1
5.30106,5.03474,4.90964,4.98946,CNBD2
4.55549,4.53563,4.30663,4.68513,CNBD2
6.27415,6.37015,5.98681,6.64174,CASKIN1
4.5592,4.85735,4.73131,4.44568,CACNA2D4
2.96246,2.8809,3.11689,3.74423,ARL11
3.21328,3.25676,3.03803,3.29705,ARL11
3.53202,3.38808,3.2924,3.55774,SLC2A13
5.75521,5.33139,5.7362,5.65146,SLC2A13
4.0378,4.7201,4.07478,3.69126,NIPA1
6.30493,5.80102,5.78532,5.7317,TUBA3FP
7.61388,8.14442,8.74646,7.22218,CARD16
6.04396,6.38268,6.5836,5.51276,CARD16///CASP1
2.98947,3.19012,3.8223,2.99349,DUSP19
3.33468,3.49956,3.3485,3.3319,DUSP19
7.68102,7.14265,6.9213,7.30561,CYB5D1
4.12625,4.0063,4.24071,4.69368,NMNAT2
4.02741,4.12506,3.88654,4.01033,SLC4A1
3.88171,3.63566,3.64148,3.56304,CREG2
3.4774,3.525,3.52238,3.52561,RXFP1
5.04245,4.46175,5.38155,4.77112,SPEF2
4.42442,4.39101,4.4477,4.12018,CEP170P1///CEP170
4.74077,4.78278,5.0902,4.67298,DTD1
5.28012,5.47653,5.20152,6.14116,CASC4
3.39983,3.40104,3.63692,3.40483,FGF1
3.20059,3.1513,3.23485,3.25633,ARPP21
5.28564,5.40006,5.4375,5.6395,RHOXF1
4.47948,4.55274,4.17079,4.05714,ADAMTS17
4.3912,4.36941,3.93942,3.99474,ADAMTS17
5.76999,5.56111,4.62975,4.80531,ADAMTS17
6.01421,6.09144,6.0961,6.23343,SNORA17B///SNORA17A///SNHG7
5.0616,5.00034,4.83935,4.61001,DHH
3.49625,3.39607,3.53003,3.66688,ABRA
3.28911,3.24493,3.14128,3.30204,ABRA
4.20567,4.2022,5.39817,4.51964,KLHDC1
3.51251,3.63263,3.67872,4.13354,RICTOR
3.6095,3.79381,3.81122,3.80285,PCDHGA4
3.73477,3.6483,3.81786,4.11544,NETO1
4.46809,4.42001,4.21617,3.54113,WWP2
4.31072,4.43727,4.57048,4.25482,ST7L
5.3108,5.59777,6.30378,5.1291,ST7L
3.95632,4.14886,3.72903,4.29962,C2orf15
5.41694,7.53045,4.97912,7.52842,KCNH8
4.20479,3.98869,3.82919,3.70446,MCF2L
3.88232,3.88069,3.5819,3.77869,SLCO6A1
3.21334,3.20105,3.22056,3.34631,PP2D1
8.47289,8.71757,8.24906,8.11924,KLC3
3.64808,3.9458,3.63388,3.61044,CIB3
5.24663,5.21499,4.9787,4.92073,CIB3
3.8606,3.7219,3.8281,4.09571,CADM2
3.352,3.24095,3.47497,3.32115,CADM2
3.99009,3.91046,3.78337,4.24034,C9orf66
4.07265,4.07763,4.15922,4.10759,C9orf66
3.48232,3.59982,3.42084,3.51251,HDAC9
3.67076,3.39222,3.48791,3.52103,HDAC9
6.03757,6.36192,6.32296,6.03627,SLC16A11
3.27002,3.2089,3.20047,3.15724,TMEM67
3.69775,3.55781,3.5788,3.80821,TMEM67
3.9581,3.62911,3.50969,3.34001,HS6ST2
11.4992,9.68333,4.80759,4.48973,HS6ST2
6.31075,6.17808,5.75667,5.80222,CAMKK1
4.30062,4.08467,4.10553,3.8466,ZNF625
3.82776,4.10624,3.8103,4.49498,ZNF563
3.7893,3.734,3.78059,3.5848,LIN9
4.16625,4.00573,3.91509,3.95761,CLEC4D
4.04908,4.19518,4.03563,4.0128,CLEC4D
4.22107,4.48563,4.41803,5.87616,SLC25A27
6.11556,6.1005,5.72395,6.27344,GPRC6A
4.57253,4.3662,4.30664,4.40122,RAET1E
3.37975,3.51957,3.40599,3.60047,SLC44A5
3.39059,3.45454,3.45771,3.62564,SLC44A5
3.46456,3.60688,3.28544,3.28453,ZNF417
3.58309,3.59842,3.64268,3.36266,ZNF781
4.63351,4.20815,4.64746,4.85771,HELB
5.7763,5.55006,5.29899,5.51614,HELB
5.57309,5.32383,4.71579,4.69956,SEC62
8.94242,8.37321,7.86703,8.24955,SEC62
3.13892,3.1796,3.21703,3.20938,TRDN
3.92584,3.63219,3.75994,3.59889,SOCS4
4.37492,4.40398,4.37181,4.65036,C8orf31
3.79072,3.82792,3.45829,3.395,ZNF547
3.88341,3.99884,3.57849,3.97536,SIM1
6.14893,6.15326,7.56016,6.15879,PROM2
5.46027,5.30215,6.51023,5.04167,TLR4
5.75699,5.43606,5.26764,5.65209,TSNARE1
6.99651,7.04154,6.9213,6.74076,ABHD11
4.55988,4.61707,4.34387,4.74275,CAPN13
3.85354,3.86687,3.96326,3.8027,STMN1
4.96119,4.98192,5.11435,5.04424,TIRAP
4.30774,4.18675,4.01094,4.0413,SIGLEC10
5.97747,6.27993,7.42575,5.82862,SIGLEC10
3.3222,3.31906,3.2722,3.33185,ADAMTSL1
3.75923,3.62137,3.62272,3.95876,RFX4
6.27506,6.25646,6.25269,6.21803,WFIKKN1
4.61905,4.56151,4.48231,4.92521,SENP1
5.68027,5.81085,5.22884,5.33547,KLF14
4.29933,4.20128,4.12924,4.09192,KLF14
3.41447,3.24413,3.10927,3.53468,NXNL2
3.77398,3.65452,3.42971,3.1113,BRS3
4.76378,4.51813,4.56329,4.57102,LINC00205
3.61655,3.55077,3.6677,4.24366,TMX3
3.91022,3.64174,3.76927,3.78077,ZNF396
3.31116,3.27098,3.16974,3.05496,SLC26A7
4.3311,4.23242,4.31835,4.28292,SLC26A7
4.45449,4.25542,4.32651,4.14492,SNX18
4.72137,4.32841,4.51047,4.6266,
3.77597,3.5761,3.85686,3.70106,FBXO39
5.16079,5.14765,5.01727,5.11096,B3GNT6
6.68543,6.1481,5.87213,5.93849,B3GNT6
4.06226,3.85516,4.12506,4.0657,DENND1B
5.88049,5.8743,5.56103,5.73044,ZNF619
3.12159,3.05943,3.02847,3.13459,ICK
4.44712,4.08541,3.81443,4.02619,FAM71D
4.01651,3.76088,3.6914,3.92307,BCL2L14
4.69559,4.72935,4.40489,4.15145,HS6ST3
4.28445,3.96729,4.36294,3.95639,SLC26A1
6.27752,6.54763,5.93545,6.93703,CLDN15
6.50067,6.29681,6.58134,6.34572,RAB42
3.82778,3.76651,5.21486,4.2135,PTCHD1
3.2982,3.21597,3.37868,3.26457,M1AP
3.31322,3.41183,3.21141,3.37006,ZSCAN4
3.64473,3.44376,3.39498,3.64342,ZSCAN4
4.50764,4.46284,4.41748,4.28885,VWA5B1
4.61839,4.37198,4.25992,4.36694,VWA5B1
4.31993,4.02511,3.89076,4.01603,LINC00311
4.62723,4.50381,4.60537,4.61622,HTR6
3.12643,3.02952,3.09527,3.2878,MAGEB6
4.13464,4.13936,4.10472,4.34165,LOC101930171///LOC101930165///LOC101929858///LOC101060464///TCEB3CL2///TCEB3CL///TCEB3C
4.15852,4.17766,4.47818,4.94056,RUSC1-AS1
7.92109,7.89843,7.79406,7.41952,CACNG6
5.77192,5.95641,5.5963,5.3755,LMNTD1
4.03288,4.49473,3.85871,5.67513,
6.05771,5.92123,5.75667,5.67888,CIRBP-AS1
8.13856,7.92957,6.73408,5.35813,AXDND1
5.86081,5.48977,5.49234,5.82367,ASMTL-AS1
6.42439,6.06343,6.23559,6.74195,ASMTL-AS1
3.99504,3.87241,3.82145,3.97433,CD200R1
4.07675,3.79099,3.91484,4.01289,LINC00334
4.37934,4.50786,4.42704,4.41943,LINC00334
3.15798,3.17002,3.12815,3.28773,ATOH7
4.32032,4.27438,4.27472,4.34845,ATOH7
3.55354,3.25676,3.42971,3.53741,SEC16B
4.51931,4.29124,4.14742,4.40546,AMER1
5.24759,5.37565,4.83041,4.60594,NKX6-3
7.2139,7.23185,7.00625,6.89171,NKX6-3
6.63313,6.71573,6.5007,6.28361,TBATA
8.18791,8.12223,7.87315,8.07284,EXOC3L2
4.48417,4.49783,4.39214,4.20402,CABP4
5.79977,5.73675,5.65763,5.78473,TNFRSF13C
6.27084,6.06666,5.95299,5.93529,CAMK2N2
3.32168,3.451,3.41264,3.19378,ANKRD30BP2
3.98997,3.81191,3.83012,3.72617,KCNG3
3.94119,3.71765,3.79052,3.91604,KCNG3
5.45316,5.11965,5.21679,5.0428,LINC01312
3.67465,3.40473,3.32466,3.59561,LINC01312
4.32019,4.11459,4.08302,4.14342,FOXP2
4.9046,4.70862,4.66778,4.52547,B4GALNT2
3.09068,3.00393,3.15787,3.23376,NETO1
3.22113,3.20825,3.18909,3.16876,FMR1NB
3.35854,3.31362,3.3138,3.78587,GCSAML
4.11539,4.03894,4.12477,3.82055,SIGLEC11
4.87487,5.30766,4.78322,4.64902,SIGLEC11
3.60896,3.71863,3.74426,3.46116,IL23R
3.19778,3.30345,3.12122,3.17621,MAGEB18
4.50792,4.53619,4.4445,4.27616,CD276
4.97513,5.04419,4.62035,4.68587,IFNL2
4.80215,5.13158,4.79674,4.44187,IFNL1
3.7648,3.49214,3.50319,3.31922,C4orf36
5.05072,5.11617,4.50605,4.87499,FIGNL1
3.43133,3.36042,3.44227,3.84827,RIMS1
4.33863,4.26755,4.17519,4.22824,PITPNM2
4.73498,4.53199,4.87128,4.68693,PITPNM2
4.33037,4.18136,3.92992,4.17599,PCDH10
3.83473,3.5826,3.99033,4.23648,TAB3
3.82077,3.91777,4.24221,4.25561,TAB3
3.67079,3.57492,3.5713,3.86489,GRK7
7.28859,7.17957,6.79963,7.86103,MMEL1
5.21563,5.08357,5.14106,5.18084,PDE8A
4.36819,4.09362,3.90578,3.43493,NLRP6
3.55928,3.51911,3.54964,3.52142,AKNAD1
6.08446,6.09189,5.6718,5.7577,ZCCHC5
6.4355,6.74452,6.06868,5.94445,ATRIP///TREX1
5.28401,4.82684,4.64108,4.55697,ZIC5
3.18109,3.05683,3.20201,3.27674,ANGPT1
3.75767,3.8867,3.87615,3.90213,TEDDM1
5.34949,5.30192,5.10713,5.05552,LOC149373
3.14899,3.30867,3.50233,3.2188,GABRG1
8.5585,8.53828,8.24984,8.20784,PANX2
3.57792,4.18988,3.65704,3.66515,ZNF114
4.23062,4.05423,3.85311,3.85495,ZNF114
5.72659,5.43167,5.29776,5.63568,CCDC27
3.99382,3.62195,3.5867,3.59989,CFAP161
3.90948,3.88802,3.78515,3.6744,LOC100652931///RBMY2FP
6.80421,5.01423,5.11491,5.18154,NEUROD2
3.85593,3.87378,3.80334,5.09447,C5orf17
4.65389,4.38559,4.60783,4.42869,LINC00208
3.5741,3.54907,3.40289,3.70723,DNAH6
5.19563,5.10211,5.07552,4.83226,LRRC15
4.11121,4.2131,4.0161,4.10679,
4.96139,5.03776,4.70506,4.99693,CFAP46
4.73754,4.61866,4.6028,4.41242,B3GNT7
4.24181,4.13028,4.163,4.00074,ZNF645
3.40451,3.4298,3.23498,3.35244,ZMYM6
3.32954,3.58406,3.40622,3.59755,ZMYM6
3.71406,3.64288,3.53951,3.71963,SGCZ
3.07718,3.0524,3.22222,3.13946,LOC100507431
4.44533,4.12369,4.19297,4.34183,WNT9B
2.90246,2.98031,2.98659,3.07882,
3.29622,3.02634,3.00472,3.27562,
4.80845,4.75131,4.67959,4.75038,DNAJB13
5.6475,6.24766,5.80269,5.87996,CNPY3
5.7243,6.40931,5.98399,5.63009,SCAMP1
3.25818,3.49309,3.38186,3.31598,LINC00471
3.96204,4.16185,4.00674,3.73602,HAS3
4.79311,4.57877,4.5476,4.59657,FGF4
4.04284,4.14965,4.10553,3.86846,SLC30A8
5.2522,5.0298,4.87131,5.67426,LOC142937
3.0655,3.05306,2.93556,3.13847,LOC439933
3.33096,3.31025,3.20047,3.44552,C11orf65
3.73013,3.7049,3.63866,3.73113,FAM71E2
4.18432,4.29436,4.18139,4.462,OR5P2
3.21382,3.21877,3.24165,3.23552,DYDC1
6.57201,6.3578,6.15824,6.52952,IL27
5.07501,4.95524,4.84881,5.19842,IQCF1
4.13317,4.27329,3.92135,3.83357,DEFB125
3.83936,4.00796,3.97783,4.35285,WFDC10B
3.77832,3.63639,3.73287,3.82146,DEFB105B///DEFB105A
4.2336,4.21562,3.9757,4.09874,PKHD1
4.00258,3.82055,3.81868,4.20929,PKD1L1
4.17553,4.00448,3.88833,4.07006,ADGRG4
4.50436,4.2904,3.76863,3.86843,TENM1
4.15656,4.22941,4.02878,4.20776,REXO1L1P
4.47105,4.32226,4.16427,4.4241,TAF1L
